STATION_ID,LAT_DEG,LONG_DEG,YEAR_CONSTRUCTION,WELL_TYPE,WELL_DEPTH,DIVISION,DISTRICT,THANA,UNION,MOUZA,GEOCODE
S98_03316,23.636,89.374,1963.0,STW,43.0,Khulna,Magura,Sreepur (M),Gayeshpur,Chaturia,4559531227
S98_03317,23.594,89.369,,Tara,47.0,Khulna,Magura,Sreepur (M),Sreekul,Purba srikol,4559573743
S98_03318,23.809,89.23,1970.0,STW,35.0,Khulna,Kushtia,Kumarkhali,Panti,Bhaluka,4507177162
S98_03319,23.772,89.194,1989.0,STW,42.0,Khulna,Kushtia,Kumarkhali,Chandpur,Mohannagar,4507117694
S98_03320,24.011,88.877,1983.0,STW,39.0,Khulna,Kushtia,Daulatpur (Ku),Daulatpur,Daulatpur,4503933337
S98_03321,24.096,88.924,1994.0,Tara,31.0,Khulna,Kushtia,Daulatpur (Ku),Maricha,Koldiar,4503909542
S98_03322,24.015,88.944,1997.0,Tara,42.0,Khulna,Kushtia,Daulatpur (Ku),Pearpur,Madia,4503937596
S98_03323,24.05,88.766,1975.0,STW,35.0,Khulna,Kushtia,Daulatpur (Ku),Ramkrishnapur,Mhishkunda,4503988612
S98_03324,24.046,88.836,1994.0,Tara,44.0,Khulna,Kushtia,Daulatpur (Ku),Mathurapur,Majdia,4503961615
S98_03325,23.952,88.881,1996.0,STW,34.0,Khulna,Kushtia,Daulatpur (Ku),Aria,Baraganjadia,4503913090
S98_03326,23.982,88.838,1996.0,Tara,40.0,Khulna,Kushtia,Daulatpur (Ku),Boalia,Shehala,4503910862
S98_03327,22.715,90.352,1987.0,DTW,292.0,Barisal,Barisal,Barisal Sadar,Kashipur,Kashipur,1065169555
S98_03328,22.736,90.381,1987.0,STW,22.0,Barisal,Barisal,Barisal Sadar,Char baria,Char baria,1065134285
S98_03329,22.739,90.379,1991.0,DTW,322.0,Barisal,Barisal,Barisal Sadar,Char baria,Char baria,1065134285
S98_03330,22.696,90.377,1995.0,STW,27.0,Barisal,Barisal,Barisal Sadar,Paurashava,Mazidbari,1065148537
S98_03331,22.696,90.373,1996.0,DTW,315.0,Barisal,Barisal,Barisal Sadar,Mazidbari,Mazidbari,10651
S98_03332,22.702,90.357,1996.0,DTW,331.0,Barisal,Barisal,Barisal Sadar,Paurashava W06,Bagura,1065148134
S98_03333,22.893,90.506,1974.0,STW,14.0,Barisal,Barisal,Hizla,Barjalia,Khunna,1063613
S98_03334,22.884,90.568,1965.0,STW,15.0,Barisal,Barisal,Hizla,Dhulkhola,Palpara,1063627779
S98_03335,23.546,89.163,1990.0,HTW,45.0,Khulna,Jhenaidah,Jhenaidah Sadar,Pourasava,Beparipara,4441955079
S98_03336,23.664,89.132,1997.0,STW,30.0,Khulna,Jhenaidah,Jhenaidah Sadar,Kumrabaria,Rautail,4441947887
S98_03337,23.765,89.302,1985.0,STW,43.0,Khulna,Kushtia,Khoksa,Janipur,Ishwardi,4506323415
S98_03338,23.84,89.32,,STW,38.0,Khulna,Kushtia,Khoksa,Samaspur,Uttar shyampur,4506371994
S98_03339,23.869,89.346,1986.0,STW,38.0,Khulna,Kushtia,Khoksa,Samaspur,Uthali,4506371969
S98_03340,23.807,89.285,1982.0,DTW,98.0,Khulna,Kushtia,Khoksa,Khoksa,Khoksa,4506347554
S98_03341,23.807,89.285,1990.0,Tara,37.0,Khulna,Kushtia,Khoksa,Khoksa,Khoksa,4506347554
S98_03342,24.058,88.992,1989.0,STW,49.0,Khulna,Kushtia,Bheramara,Mokarampur,Mokarampur,4501581781
S98_03343,24.102,88.985,1978.0,STW,35.0,Khulna,Kushtia,Bheramara,Mokarimpur,Golapnagar,4501581521
S98_03344,24.102,88.985,1997.0,DTW,97.0,Khulna,Kushtia,Bheramara,Mokarimpur,Golapnagar,4501581521
S98_03345,24.01,88.931,1997.0,Tara,41.0,Khulna,Kushtia,Bheramara,Juniadaha,Fazliapur,4501567473
S98_03346,24.07,88.96,1997.0,STW,45.0,Khulna,Kushtia,Bheramara,Junidaha,Jikriparankhali,4501567615
S98_03347,24.024,88.959,1990.0,STW,36.0,Khulna,Kushtia,Bheramara,Dharampur,Satbaria,4501554971
S98_03348,23.816,88.981,1994.0,Tara,42.0,Khulna,Kushtia,Mirpur (K),Ambaria,Halsa,4509407415
S98_03349,23.863,88.975,1972.0,STW,41.0,Khulna,Kushtia,Mirpur (K),Chhatian,Chhatian,4509436252
S98_03350,23.891,89.064,1996.0,STW,36.0,Khulna,Kushtia,Mirpur (K),Poradaha,Ahmedpur,4509480016
S98_03351,23.008,89.584,1994.0,STW,66.0,Khulna,Narail,Kalia,Benda,Bishnupur,4652823204
S98_03352,23.044,89.603,1993.0,STW,51.0,Khulna,Narail,Kalia,Babra hachla,Baraipara,4652807156
S98_03353,23.118,88.93,1982.0,STW,40.0,Khulna,Jessore,Sharsha,Lakshmanpur,Badepukuria,4419060110
S98_03354,23.056,88.953,1998.0,DTW,199.0,Khulna,Jessore,Sharsha,Sarsa,Sarsa,4419086877
S98_03355,23.056,88.953,1984.0,STW,39.0,Khulna,Jessore,Sharsha,Sarsa,Sarsa,4419086877
S98_03356,23.044,88.901,1982.0,STW,44.0,Khulna,Jessore,Sharsha,Benapole,Benapole,4419025125
S98_03357,23.011,88.9,1978.0,STW,41.0,Khulna,Jessore,Sharsha,Putkhali,Sikri,4419077921
S98_03358,22.945,88.936,1980.0,STW,39.0,Khulna,Jessore,Sharsha,Kayba,Baikala,4419051058
S98_03359,23.015,88.964,1977.0,STW,44.0,Khulna,Jessore,Sharsha,Ulashi,Dhaldaha,4419094257
S98_03360,22.855,89.19,1993.0,STW,26.0,Khulna,Jessore,Keshabpur,Bidyanandakati,Burihati,4413809231
S98_03361,22.826,89.161,1978.0,STW,51.0,Khulna,Jessore,Keshabpur,Sagardari,Sagardari,4413866847
S98_03362,22.907,89.168,1983.0,STW,39.0,Khulna,Jessore,Keshabpur,Trimohini,Janpur,4413885441
S98_03363,22.891,89.267,1997.0,STW,39.0,Khulna,Jessore,Keshabpur,Magalkot,Magurkhali,4413847644
S98_03364,22.912,89.324,1997.0,DTW,203.0,Khulna,Jessore,Keshabpur,Sufalakati,Kalicharanpur,4413876497
S98_03365,22.912,89.324,1993.0,STW,50.0,Khulna,Jessore,Keshabpur,Sufalakati,Kalicharanpur,4413876497
S98_03366,22.872,89.317,1960.0,STW,49.0,Khulna,Jessore,Keshabpur,Gaurighona,Bherchi,4413819182
S98_03367,23.262,89.178,1993.0,STW,34.0,Khulna,Jessore,Jessore Sadar,Haibatpur,Uttar lalitadaha,4414747994
S98_03368,23.222,89.149,1996.0,STW,49.0,Khulna,Jessore,Jessore Sadar,Churamankati,Bagdanga,4414729056
S98_03369,23.17,89.138,1990.0,STW,25.0,Khulna,Jessore,Jessore Sadar,Diara,Alamnagar,4414735019
S98_03370,23.127,89.18,1987.0,Tara,49.0,Khulna,Jessore,Jessore Sadar,Chanchra,Maidia,4414723649
S98_03371,23.178,89.195,1985.0,DTW,148.0,Khulna,Jessore,Jessore Sadar,Paurashava w02,Puratan kasba,4414754746
S98_03372,23.179,89.197,1993.0,STW,49.0,Khulna,Jessore,Jessore Sadar,Paurashava w02,Puratan kasba,4414754746
S98_03373,23.15,89.209,1979.0,STW,49.0,Khulna,Jessore,Jessore Sadar,Paurashava w04,Nazir shankarpur,4414754689
S98_03374,23.162,89.209,1995.0,STW,50.0,Khulna,Jessore,Jessore Sadar,Paurashava w03,P. off. para,4414754822
S98_03375,23.601,88.775,1985.0,DTW,92.0,Khulna,Chuadanga,Damurhuda,Damurhuda,Dasami,4183111318
S98_03376,23.544,88.758,1997.0,STW,38.0,Khulna,Chuadanga,Damurhuda,Kuralgachhi,Khorda Piratappu,4183171650
S98_03377,23.498,88.749,1980.0,STW,45.0,Khulna,Chuadanga,Damurhuda,Darsana,Chhota Baldia,4183123242
S98_03378,23.617,88.658,1979.0,STW,40.0,Khulna,Chuadanga,Damurhuda,Kapasdanga,Harirampur,4183159459
S98_03379,23.599,88.728,1995.0,STW,30.0,Khulna,Chuadanga,Damurhuda,Damurhuda,Muktarpur,4183111765
S98_03380,23.693,88.799,1993.0,STW,45.0,Khulna,Chuadanga,Damurhuda,Juranpur,Ramnagar,4183147867
S98_03381,23.654,88.713,1991.0,STW,37.0,Khulna,Chuadanga,Damurhuda,Natipota,Natipota,4183183790
S98_03382,23.579,88.947,1990.0,Tara,42.0,Khulna,Chuadanga,Chuadanga Sadar,Kutubpur,Boalia,4182347201
S98_03383,23.618,88.92,1991.0,STW,39.0,Khulna,Chuadanga,Chuadanga Sadar,Mominpur,Subdi,4182359924
S98_03384,23.67,88.82,1984.0,STW,43.0,Khulna,Chuadanga,Chuadanga Sadar,Alokdia,Alokdia,4182311040
S98_03385,23.644,88.844,1982.0,DTW,115.0,Khulna,Chuadanga,Chuadanga Sadar,Paurashava w01,Hajerpara,4182369533
S98_03386,23.644,88.844,1988.0,STW,30.0,Khulna,Chuadanga,Chuadanga Sadar,Paurashava w01,Majerpara,4182369533
S98_03387,23.816,88.748,1997.0,STW,20.0,Khulna,Meherpur,Gangni,Shaharbati,Shaharbati,4574773946
S98_03388,23.816,88.748,1983.0,DTW,105.0,Khulna,Meherpur,Gangni,Shaharbati,Shaharbati,4574773946
S98_03389,23.824,88.811,1995.0,STW,44.0,Khulna,Meherpur,Gangni,Gangni,Gangni,4574731879
S98_03390,23.91,88.855,1997.0,STW,39.0,Khulna,Meherpur,Gangni,Matmura,Hogalbaria,4574763521
S98_03391,23.898,88.734,1970.0,STW,33.0,Khulna,Meherpur,Gangni,Tentulbaria,Tentulbaria,4574794975
S98_03392,23.851,88.654,1979.0,STW,39.0,Khulna,Meherpur,Gangni,Kathuli,Garabaria,4574742434
S98_03393,23.364,89.193,1994.0,Tara,51.0,Khulna,Jhenaidah,Kaliganj (J),Maliat,Bethuli,4443354159
S98_03394,23.363,89.157,1985.0,STW,50.0,Khulna,Jhenaidah,Kaliganj (J),Raigram,Dayapur,4443374270
S98_03395,23.295,89.159,1983.0,STW,51.0,Khulna,Jhenaidah,Kaliganj (J),Borabazar,Bodedihi,4443306048
S98_03396,23.336,89.084,1983.0,STW,54.0,Khulna,Jhenaidah,Kaliganj (J),Rakhalgachhi,Rakhalgachhi,4443381821
S98_03397,23.395,89.08,1985.0,STW,55.0,Khulna,Jhenaidah,Kaliganj (J),Trilochan,Ghighati,4443394346
S98_03398,23.406,89.131,1996.0,STW,55.0,Khulna,Jhenaidah,Kaliganj (J),Pourasava,Arpara,4443302026
S98_03399,23.406,89.131,1995.0,DTW,134.0,Khulna,Jhenaidah,Kaliganj (J),Pourasava,Arpara,4443302026
S98_03400,23.551,89.015,1993.0,STW,44.0,Khulna,Jhenaidah,Jhenaidah Sadar,Sadhuhati,Sadhuhati,4441989894
S98_03401,23.505,89.046,1996.0,STW,49.0,Khulna,Jhenaidah,Jhenaidah Sadar,Madhuhati,Mirzapur,4441952694
S98_03402,23.566,89.048,1979.0,STW,49.0,Khulna,Jhenaidah,Jhenaidah Sadar,Sagenna,Baidanga,4441984055
S98_03403,23.543,89.074,1997.0,STW,30.0,Khulna,Jhenaidah,Jhenaidah Sadar,Halidhani,Ramchandrapur,4441926872
S98_03404,23.044,89.679,1996.0,STW,49.0,Khulna,Narail,Lohagara (N),Itna,Itna,4655215387
S98_03405,23.239,89.62,1992.0,STW,58.0,Khulna,Narail,Lohagara (N),Joypur,Barba,4655223053
S98_03406,23.258,89.591,1993.0,STW,61.0,Khulna,Narail,Lohagara (N),Lahuria,Sarsuna,4655247901
S98_03407,23.21,89.594,1990.0,STW,53.0,Khulna,Narail,Lohagara (N),Noagram,Kalagachhi,4655287440
S98_03408,23.181,89.645,1979.0,STW,60.0,Khulna,Narail,Lohagara (N),Lakhsmipasha,Lakhsmipasha,4655255580
S98_03409,23.267,89.021,1983.0,STW,45.0,Khulna,Jessore,Chaugachha,Chaugachha,Chaugachha,4411108246
S98_03410,23.3,88.99,1993.0,STW,44.0,Khulna,Jessore,Chaugachha,Narayanpur,Bundatitala,4411151190
S98_03411,23.274,88.992,1992.0,STW,48.0,Khulna,Jessore,Chaugachha,Kharingha,Kharingha,4411143557
S98_03412,23.324,89.031,1978.0,STW,51.0,Khulna,Jessore,Chaugachha,Hakimpur,Arazi sultanpur,4411125049
S98_03413,23.3,89.068,1997.0,Tara,42.0,Khulna,Jessore,Chaugachha,Jagadishpur,Jagadishpur,4411134465
S98_03414,23.221,89.048,1991.0,STW,54.0,Khulna,Jessore,Chaugachha,Singhajhuli,Jahangirpur,4411186479
S98_03415,23.248,89.061,1972.0,STW,40.0,Khulna,Jessore,Chaugachha,Singhajhuli,Singhajhuli,4411186910
S98_03416,23.24,89.097,1993.0,Tara,47.0,Khulna,Jessore,Chaugachha,Phulsara,Atra,4411177007
S98_03417,22.925,89.354,1997.0,DTW,173.0,Khulna,Jessore,Manirampur,Manoharpur,Kapalia,4416172495
S98_03418,22.924,89.354,1994.0,STW,33.0,Khulna,Jessore,Manirampur,Manoharpur,Kapalia,4416172495
S98_03419,23.001,89.311,1994.0,STW,57.0,Khulna,Jessore,Manirampur,Kultia,Padmanathpur,4416161757
S98_03420,23.066,89.285,1985.0,STW,43.0,Khulna,Jessore,Manirampur,Haridashkati,Bhomardaha,4416127134
S98_03421,23.066,89.23,1977.0,STW,53.0,Khulna,Jessore,Manirampur,Manirampur,Jalshara,4416167426
S98_03422,23.018,89.139,1996.0,STW,34.0,Khulna,Jessore,Manirampur,Khedapara,Dhigirpar,4416155235
S98_03423,23.067,89.118,1977.0,STW,60.0,Khulna,Jessore,Manirampur,Rohita,Sharashkati,4416194885
S98_03424,22.959,89.136,1988.0,STW,44.0,Khulna,Jessore,Manirampur,Maswimnagar,Maswimnagar,4416178678
S98_03425,23.181,89.4,1974.0,STW,46.0,Khulna,Jessore,Bagher Para,Jamdia,Karimpur,4410957561
S98_03426,23.166,89.375,1973.0,STW,51.0,Khulna,Jessore,Bagher Para,Jamdia,Bhitaballa,4410957235
S98_03427,23.219,89.346,1984.0,STW,40.0,Khulna,Jessore,Bagher Para,Darajhat,Mahiram,4410928650
S98_03428,23.276,89.351,1983.0,STW,48.0,Khulna,Jessore,Bagher Para,Rarikelbaria,Dayarampur,4410976376
S98_03429,23.276,89.381,1992.0,STW,51.0,Khulna,Jessore,Bagher Para,Dhalgram,Agra,4410938006
S98_03430,23.255,89.298,1985.0,STW,47.0,Khulna,Jessore,Bagher Para,Raipur,Raipur,4410985861
S98_03431,23.321,89.267,1981.0,STW,47.0,Khulna,Jessore,Bagher Para,Jaharpur,Chotta khudra,4410966293
S98_03432,23.76,88.942,1982.0,STW,39.0,Khulna,Chuadanga,Alamdanga,Paurashava W01,Gobindapur,4180767510
S98_03433,23.721,89.001,1991.0,STW,43.0,Khulna,Chuadanga,Alamdanga,Jamjami,Jamjami,4180755489
S98_03434,23.675,88.943,1993.0,STW,44.0,Khulna,Chuadanga,Alamdanga,Nagdaka,Gholdari,4180794397
S98_03435,23.714,88.913,1997.0,STW,39.0,Khulna,Chuadanga,Alamdanga,Jehala,Garchapara,4180763373
S98_03436,23.732,88.87,1991.0,STW,42.0,Khulna,Chuadanga,Alamdanga,Baradi,Natidanga,4180715729
S98_03437,23.694,88.802,1974.0,STW,37.0,Khulna,Chuadanga,Alamdanga,Khadimpur,Bhalaipur,4180771132
S98_03438,23.761,88.829,1993.0,STW,41.0,Khulna,Chuadanga,Alamdanga,Gangni,Salika,4180739912
S98_03439,23.808,88.856,1989.0,STW,39.0,Khulna,Chuadanga,Alamdanga,Bhangabaria,Bhanga,4180723140
S98_03440,23.794,88.905,1997.0,STW,45.0,Khulna,Chuadanga,Alamdanga,Hardi,Hardi,4180747447
S98_03441,23.564,88.884,1982.0,STW,13.0,Khulna,Chuadanga,Chuadanga Sadar,Titudaha,Baldia,4182383070
S98_03442,23.523,88.918,1990.0,STW,13.0,Khulna,Chuadanga,Chuadanga Sadar,Titudaha,Gobargara,4182383442
S98_03443,23.536,88.851,1981.0,STW,40.0,Khulna,Chuadanga,Chuadanga Sadar,Begampur,Darshana,4182323301
S98_03444,23.596,88.842,1989.0,STW,14.0,Khulna,Chuadanga,Chuadanga Sadar,Shankarchandra,Makhaldanga,4182371723
S98_03445,23.678,88.684,1993.0,STW,16.0,Khulna,Meherpur,Meherpur Sadar,Mohajjampur,Gopalpur,4578776414
S98_03446,23.628,88.627,1997.0,DTW,148.0,Khulna,Meherpur,Meherpur Sadar,Bagoan,Dari jagannathp.,4578728321
S98_03447,23.628,88.627,1996.0,STW,43.0,Khulna,Meherpur,Meherpur Sadar,Bagoan,Taranagar,4578728953
S98_03448,23.717,88.615,1997.0,STW,40.0,Khulna,Meherpur,Meherpur Sadar,Monakhali,Monakhali,4578785684
S98_03449,23.817,88.676,1993.0,STW,44.0,Khulna,Meherpur,Meherpur Sadar,Amjhupi,Shyampur,4578719932
S98_03450,23.838,88.642,1993.0,Tara,42.0,Khulna,Meherpur,Meherpur Sadar,Kutubpur,Kulberia,4578757601
S98_03451,23.769,88.598,1993.0,STW,39.0,Khulna,Meherpur,Meherpur Sadar,Buripota,Buripota,4578738238
S98_03452,23.352,88.918,1991.0,STW,25.0,Khulna,Jhenaidah,Moheshpur,Pourasava,Moheshpur,4447159663
S98_03453,23.3,88.91,1995.0,STW,43.0,Khulna,Jhenaidah,Moheshpur,Manderbari,Habaspur,4447135353
S98_03454,23.255,88.886,1985.0,STW,44.0,Khulna,Jhenaidah,Moheshpur,Jadabpur,Jadabpur,4447123437
S98_03455,23.282,88.818,1985.0,STW,44.0,Khulna,Jhenaidah,Moheshpur,Bansbaria,Bhairasha,4447111159
S98_03456,23.247,88.782,1987.0,STW,44.0,Khulna,Jhenaidah,Moheshpur,Kazirber,S. gopalpur,4447129860
S98_03457,23.295,88.753,1997.0,STW,38.0,Khulna,Jhenaidah,Moheshpur,Nepa,Nepa,4447159711
S98_03458,23.37,88.802,1979.0,STW,23.0,Khulna,Jhenaidah,Moheshpur,Swaravpurudakus,Hudakushadanga,4447189402
S98_03459,23.388,88.909,1988.0,STW,50.0,Khulna,Jhenaidah,Moheshpur,Fathepur,Chandpur,4447117213
S98_03460,23.37,88.974,1985.0,STW,34.0,Khulna,Jhenaidah,Moheshpur,Sundarpur,Sundarpur,4447183940
S98_03461,23.462,89.22,1979.0,STW,49.0,Khulna,Jhenaidah,Jhenaidah Sadar,Ghorshal,Salkopa,4441921905
S98_03462,23.491,89.28,1989.0,STW,44.0,Khulna,Jhenaidah,Jhenaidah Sadar,Fursandi,Dhananjoypur,4441910289
S98_03463,23.524,89.299,1995.0,STW,52.0,Khulna,Jhenaidah,Jhenaidah Sadar,Padkmakar,Tiardah,4441968967
S98_03464,23.562,89.277,1990.0,STW,44.0,Khulna,Jhenaidah,Jhenaidah Sadar,Harisankarpur,Panami,4441931761
S98_03465,23.54,89.209,1996.0,STW,37.0,Khulna,Jhenaidah,Jhenaidah Sadar,Porahati,Porahati,4441979824
S98_03466,23.861,89.037,1991.0,STW,38.0,Khulna,Kushtia,Kushtia Sadar,Ailchara,Bara ailchara,4507912085
S98_03467,23.79,89.007,1996.0,STW,41.0,Khulna,Kushtia,Kushtia Sadar,Paitkabari,Paitkabari,4507988807
S98_03468,23.744,89.059,1989.0,STW,36.0,Khulna,Kushtia,Kushtia Sadar,Manohardia,Kandarpadia,4507982544
S98_03469,23.775,89.061,1970.0,STW,47.0,Khulna,Kushtia,Kushtia Sadar,Jhaudia,Jhaudia,4507963681
S98_03470,23.793,89.104,1996.0,STW,34.0,Khulna,Kushtia,Kushtia Sadar,Ujangram,Ujangram,4507924986
S98_03471,23.753,89.127,1996.0,STW,56.0,Khulna,Kushtia,Kushtia Sadar,Abdalpur,Lakshmipur,4507906620
S98_03472,23.84,89.102,1995.0,STW,39.0,Khulna,Kushtia,Kushtia Sadar,Alampur,Swastipur,4507918969
S98_03473,23.844,89.155,1996.0,STW,39.0,Khulna,Kushtia,Kushtia Sadar,Jiaraakhi,Kamalapur,4507956527
S98_03474,23.903,89.121,1985.0,DTW,115.0,Khulna,Kushtia,Kushtia Sadar,Paurashova W03,Courtpara,4507903422
S98_03475,23.903,89.121,1985.0,STW,41.0,Khulna,Kushtia,Kushtia Sadar,Paurashova W03,Courtpara,4507903422
S98_03476,23.924,88.969,1993.0,STW,45.0,Khulna,Kushtia,Mirpur (K),Mirpur,Kusipalbijnagar,4509473603
S98_03477,23.892,88.935,1994.0,STW,37.0,Khulna,Kushtia,Mirpur (K),Amla,Amla,4509414040
S98_03478,23.84,88.913,1990.0,STW,45.0,Khulna,Kushtia,Mirpur (K),Malihad,Malihad,4509465676
S98_03479,22.694,90.369,1998.0,DTW,308.0,Barisal,Barisal,Barisal Sadar,Paurashava W04,Mazidbari,1065148537
S98_03480,22.72,90.349,1995.0,DTW,301.0,Barisal,Barisal,Barisal Sadar,Kashipur,Ichhakati,1065169470
S98_03481,22.713,90.297,1983.0,STW,28.0,Barisal,Barisal,Barisal Sadar,Raipahsa Karapur,Uttar karapur,1065177994
S98_03482,22.67,90.325,1984.0,STW,32.0,Barisal,Barisal,Barisal Sadar,Jagua,Jagua uttar,1065160493
S98_03483,22.997,90.228,1994.0,STW,20.0,Barisal,Barisal,Gournadi,Barthi,Kasimabad,1063223887
S98_03484,22.996,90.213,1985.0,STW,22.0,Barisal,Barisal,Gournadi,Barthi,Bangila,1063223078
S98_03485,22.965,90.199,1988.0,STW,23.0,Barisal,Barisal,Gournadi,Chandshi,Nathai,1063238642
S98_03486,22.972,90.225,1988.0,DTW,273.0,Barisal,Barisal,Gournadi,Chandshi,Uttar bijoypur,1063238950
S98_03487,22.964,90.262,1991.0,DTW,276.0,Barisal,Barisal,Gournadi,Nalchira,Pinglakati,1063271740
S98_03488,22.939,90.24,1988.0,STW,22.0,Barisal,Barisal,Gournadi,Mahilara,Kasemabad,1063263421
S98_03489,22.929,90.242,1991.0,STW,22.0,Barisal,Barisal,Gournadi,Mahilara,Purba saripb.,1063263789
S98_03490,22.899,90.3,1987.0,DTW,273.0,Barisal,Barisal,Gournadi,Sarikal,Sankakati,1063294843
S98_03491,22.908,90.251,1983.0,DTW,273.0,Barisal,Barisal,Gournadi,Batazore,Batazore,1063231137
S98_03492,22.532,90.342,1988.0,STW,17.0,Barisal,Barisal,Bakerganj,Bharpasha,Bharpasha,1060706147
S98_03493,22.507,90.346,1993.0,DTW,338.0,Barisal,Barisal,Bakerganj,Bharpasha,Pas.Lakshmipasha,1060706744
S98_03494,22.566,90.338,1974.0,STW,17.0,Barisal,Barisal,Bakerganj,Rangasree,Nandapara,1060794686
S98_03495,22.589,90.35,1994.0,DTW,339.0,Barisal,Barisal,Bakerganj,Rangasree,Tabirkati,1060794
S98_03496,22.518,90.309,1989.0,DTW,330.0,Barisal,Barisal,Bakerganj,Padrisibpur,Ariaibeki,1060788025
S98_03497,22.511,90.283,1989.0,DTW,318.0,Barisal,Barisal,Bakerganj,Padrishibpur,Bara Puiautha,1060788109
S98_03498,22.505,90.268,1995.0,DTW,331.0,Barisal,Barisal,Bakerganj,Niamati,Purba mahespur,1060781815
S98_03499,22.496,90.246,1983.0,DTW,351.0,Barisal,Barisal,Bakerganj,Niamati,Paschim mahespur,1060781751
S98_03500,22.774,90.159,1993.0,STW,22.0,Barisal,Barisal,Banaripara,Banaripara,Machhrang,1061010659
S98_03501,22.786,90.183,1994.0,DTW,275.0,Barisal,Barisal,Banaripara,Saliabakpur,Saliabagpur,1061063891
S98_03502,22.798,90.187,1994.0,STW,23.0,Barisal,Barisal,Banaripara,Saliabakpur,Sakharia,1061063865
S98_03503,22.808,90.187,1991.0,DTW,272.0,Barisal,Barisal,Banaripara,Chakhar,Chakhar,1061042258
S98_03504,22.789,90.152,1994.0,STW,18.0,Barisal,Barisal,Banaripara,Baisari,Sialkati,1061021917
S98_03505,22.806,90.127,1995.0,DTW,266.0,Barisal,Barisal,Banaripara,Udaykati,Labansara,1061084646
S98_03506,22.282,90.568,1997.0,DTW,260.0,Barisal,Patuakhali,Dashmina,Dashmina,Dashmina,1785252497
S98_03507,22.284,90.551,1996.0,DTW,290.0,Barisal,Patuakhali,Dashmina,Banshbaria,Char Hosnabad,1785231363
S98_03508,22.267,90.533,1993.0,DTW,278.0,Barisal,Patuakhali,Dashmina,Alipur,Purba Alipur,1785210880
S98_03509,22.276,90.546,1990.0,DTW,254.0,Barisal,Patuakhali,Dashmina,Dashmina,Gopaldi Nijabad,1785252574
S98_03510,22.302,90.577,1980.0,DTW,259.0,Barisal,Patuakhali,Dashmina,Banshbaria,Gachani,1785231516
S98_03511,22.971,90.153,1992.0,STW,15.0,Barisal,Barisal,Agailjhara,Bakal,Manasi phulasri,1060215588
S98_03512,23.015,90.166,1980.0,STW,29.0,Barisal,Barisal,Agailjhara,Rajihar,Bara basail,1060279098
S98_03513,23.014,90.182,1997.0,STW,96.0,Barisal,Barisal,Agailjhara,Rajihar,Bara basail,1060279098
S98_03514,22.989,90.135,1990.0,STW,34.0,Barisal,Barisal,Agailjhara,Bakal,Dumuria,1060215362
S98_03515,22.986,90.136,1990.0,DTW,238.0,Barisal,Barisal,Agailjhara,Bakal,Bakal,1060215073
S98_03516,22.966,90.084,1994.0,DTW,244.0,Barisal,Barisal,Agailjhara,Bagdha,Chand trishira,1060207196
S98_03517,22.965,90.086,1973.0,STW,38.0,Barisal,Barisal,Agailjhara,Badgha,Chand trishira,1060207196
S98_03518,22.931,90.199,1983.0,STW,23.0,Barisal,Barisal,Agailjhara,Ratnapur,Beluhar,1060287151
S98_03519,22.961,90.191,1990.0,STW,22.0,Barisal,Barisal,Agailjhara,Gaila,Dakshin sihipasa,1060247328
S98_03520,22.821,90.252,1990.0,STW,17.0,Barisal,Barisal,Wazirpur,Shikarpur,Wazirpur,1069484994
S98_03521,22.875,90.267,1997.0,DTW,291.0,Barisal,Barisal,Wazirpur,Bamrail,Sanuhar,1069410893
S98_03522,22.881,90.246,1992.0,STW,16.0,Barisal,Barisal,Wazirpur,Bamrail,Hastishiwnda,1069410413
S98_03523,22.892,90.199,1972.0,DTW,318.0,Barisal,Barisal,Wazirpur,Sholack,Dhamura,1069494311
S98_03524,22.892,90.2,1965.0,STW,23.0,Barisal,Barisal,Wazirpur,Sholack,Dhamura,1069494311
S98_03525,22.835,90.213,1995.0,STW,23.0,Barisal,Barisal,Wazirpur,Barakotha,Narikeli,1069421683
S98_03526,22.836,90.212,1996.0,DTW,275.0,Barisal,Barisal,Wazirpur,Barakotha,Narikeli,1069421683
S98_03527,22.373,90.585,1997.0,DTW,282.0,Barisal,Patuakhali,Bauphal,Kalaiya,Kalaiya,1783853584
S98_03528,22.378,90.544,1983.0,DTW,259.0,Barisal,Patuakhali,Bauphal,Noamala,Noamala,1783883800
S98_03529,22.52,90.52,1980.0,DTW,272.0,Barisal,Patuakhali,Bauphal,Kalisuri,Dakshin Kalisuri,1783859598
S98_03530,22.475,90.559,1993.0,DTW,295.0,Barisal,Patuakhali,Bauphal,Surjyamani,Narayanpur,1783895765
S98_03531,22.432,90.558,1963.0,DTW,277.0,Barisal,Patuakhali,Bauphal,Madanpura,Chandpara,1783877229
S98_03532,22.427,90.457,1962.0,DTW,254.0,Barisal,Patuakhali,Bauphal,Baga,Baga,1783811076
S98_03533,22.357,90.352,1997.0,HTW,17.0,Barisal,Patuakhali,Patuakhali Sadar,Paurashava w01,Nqwabpara,1789575568
S98_03534,22.359,90.351,1997.0,DTW,308.0,Barisal,Patuakhali,Patuakhali Sadar,Paurashava w01,Nowabpara,1789575568
S98_03535,22.375,90.514,1993.0,DTW,295.0,Barisal,Patuakhali,Bauphal,Noamala,Noamala,1783883800
